UID,human_author_probability,reason
SYNTH-0082,98,"The comment contains deeply personal, highly specific anecdotes with authentic emotional nuance (e.g., 'scared in a particular way, that I kept asking the same question rephrased slightly differently'). The syntax is conversational and naturally varied, including effective use of short, emphatic sentences ('It was agonizing.', 'I genuinely don't.'). The thematic connection between the slow process of medical consensus, the efficiency of running a bakery, and the critique of the word 'accelerate' in the HHS docket demonstrates a sophisticated, idiosyncratic human thought process that AI rarely replicates. The text lacks typical AI structural markers, generic platitudes, or overly balanced rhetoric, ending instead on a poignant, understated note."
SYNTH-0083,0,"1. Factual hallucination: The author claims to be the CFO of 'Proscia', describing it as an 8-employee health organization in Oklahoma. Proscia is actually a well-known, much larger digital pathology AI company based in Pennsylvania. 2. Mathematical hallucination: The claim of spending '$340,000 in administrative hours' on billing reconciliation is financially absurd for an organization with only 8 total employees. 3. Contrived, overly self-effacing opening designed to establish a relatable persona ('My situation might be a little different...', 'not sure this process is even meant for someone like me'). 4. Use of cliché idioms to simulate a small-business human tone ('trying to do right by our patients and keep the lights on'). 5. Formulaic conversational transitions typical of ChatGPT ('Here's what I keep getting stuck on:'). 6. Mandatory AI neutrality/balanced perspective disclaimer inserted to avoid a purely negative tone ('I'm not against AI. I want to be clear about that.'). 7. Rhetorical polish that betrays the 'simple small business' persona ('the line between administrative tool and clinical decision support is blurry and getting blurrier'). 8. Truncated final sentence ('organizations like ours are sort of'), which is a classic artifact of hitting an LLM token limit and copy-pasting the output without proofreading."
SYNTH-0084,95,"The comment exhibits a highly authentic, slightly cynical, and deeply experienced personal voice ('tired recognition', 'Here is the thing that doesn't get said enough'). It uses natural rhetorical devices, such as sentence fragments for emphasis ('Larger, almost certainly, than the cost...') and conversational idioms ('build on the fly', 'minor methodological quibble') that AI rarely generates organically. The text lacks formulaic AI transitions and instead relies on strong, logical pacing. Furthermore, it integrates highly specific domain knowledge (CAP's 2024 Annual Meeting data) seamlessly into a sharp argument, and even includes meta-commentary on the regulatory comment format itself, which strongly indicates human authorship."
SYNTH-0085,95,"The comment contains formatting artifacts (page headers, footers, and a contact email) typical of a copy-pasted formal PDF letter. It employs human rhetorical devices, such as punchy sentence fragments for emphasis ('Not a checkbox. Not a sign-off after thirty seconds.') and rhetorical questions. The text demonstrates deep, specific domain knowledge, referencing a real 2023 House Energy and Commerce Committee report and specific orthopedic procedures. Additionally, the author makes a nuanced concession about lacking systematic data ('though we do not yet have a systematic study we can point to'), which is highly characteristic of human policy advocates and rarely generated by AI."
SYNTH-0086,100,"The comment exhibits an exceptionally authentic, conversational, and passionate human voice. It uses natural rhetorical fragments and colloquialisms ('flag a medication interaction, whatever', 'One more thing and then I'll stop', 'A real one, not a checkbox') that AI models rarely generate without highly specific prompting. The syntax mimics natural spoken advocacy, including starting sentences with 'Because' and using slightly conversational run-on structures ('Well-resourced patients, patients with private insurance and educated advocates and access to specialists, they are going to get...'). It includes highly specific, grounded local references ('Concord-area hospital system', 'elderly woman on Medicaid in Colebrook') and cites specific internal organizational reports. Furthermore, the author explicitly admits a lack of expertise ('That's not my expertise'), which is a deeply human rhetorical move that AI typically avoids. The arguments are deeply contextualized, avoiding generic AI platitudes, and the text cuts off exactly where redacted personal contact information would naturally appear."
SYNTH-0087,100,"This comment exhibits zero discernible features of AI generation and is overwhelmingly likely to be human-written. It contains highly specific, localized personal anecdotes (Naperville, Edward-Elmhurst hospital, specific years like 2019 and 2020) that integrate seamlessly and naturally into the broader policy argument. The tone is conversational, slightly frustrated, and authentic, completely lacking the balanced rhetoric, formal transitions, or typical vocabulary ('delve,' 'crucial,' 'multifaceted') associated with LLMs. It includes natural human memory caveats ('I can't remember exactly when he mentioned that but...'). Furthermore, the description of the patient portal ('just a number with a little flag next to it') demonstrates lived experience with specific healthcare UX, and the structural callback at the very end ('And honestly somebody should have called me about that potassium level') is a highly effective, emotionally resonant human rhetorical flourish."
SYNTH-0088,95,"This comment exhibits numerous strong hallmarks of genuine human authorship. First, it includes meta-commentary about the regulatory process itself (expressing a preference for a public hearing, noting the opacity of the docket process, asking for a direct contact), which is highly typical of real professionals navigating government portals and rare for AI to generate unprompted. The tone is conversational, pragmatic, and slightly frustrated, using natural, colloquial phrasing like 'the thing I keep coming back to,' 'the liability piece,' and 'from where I sit.' Furthermore, the author readily admits uncertainty ('I don't know if HHS has the authority,' 'I'm genuinely uncertain'), whereas AI typically adopts an authoritative, definitive stance. The inclusion of highly specific, non-round operational metrics (47 days, 112 requests over 18 months) integrated naturally into a complaint about wasted staff time feels grounded in real-world experience. Finally, there is a complete absence of typical AI buzzwords, overly balanced sentence structures, or formulaic transitions."
SYNTH-0089,95,"The text exhibits numerous hallmarks of genuine human authorship. It includes imperfect recall ('a follow-up somewhere else'), which is typical of human memory but rarely generated by AI unless specifically prompted. It uses localized, unexpanded acronyms ('UNM' for University of New Mexico) that a local would naturally use without exposition. The tone is highly conversational and includes natural repetition, nuance, and self-correction ('I'm not saying AI is useless... I'm really not', 'nobody was negligent exactly'). The author admits a lack of expertise ('the regulatory language is hard to follow', 'If I'm reading that wrong'), which reflects genuine citizen engagement rather than an AI's typical authoritative or overly polished stance. Finally, the narrative lacks the perfectly balanced structure, forced metaphors, and neat concluding summaries characteristic of AI-generated text, ending instead on a lingering, realistic thought."
SYNTH-0090,0,"1. Repetition of the assigned persona: The text states 'My work is in biostatistics' in the first paragraph and awkwardly repeats 'I work in biostatistics' in the second, a common artifact of an LLM heavily anchoring to a system prompt. 2. Formulaic rhetorical parallelism and dramatic short sentences: The text relies on classic AI persuasive structures (e.g., 'You're not just making an error. You're institutionalizing it.', 'Not a recommendation. A requirement with teeth.', 'That is not a hypothetical failure mode. That is a documented, real harm.'). 3. Perfectly balanced, aphoristic phrasing: Sentences like 'The bias doesn't disappear into the math, it just becomes harder to see and harder to challenge' are highly typical of LLM outputs. 4. Formulaic acknowledgment of counterarguments: The phrasing 'I recognize there are implementation costs here... That's a real tension and I don't want to pretend it isn't' is a signature conversational transition used by models like Claude. 5. Simulated earnestness: The text uses overly smooth transitions designed to sound authentically human but which appear frequently in AI text (e.g., 'What I'm seeing in the literature right now genuinely worries me,' 'Which brings me to what I actually want HHS to think hard about,' 'I keep coming back to a specific example that stuck with me,' 'One more thing I'd flag'). 6. Likely hallucinated citations: The highly specific '2024 survey across ACG member institutions' and the '2023 NEJM paper on a sepsis prediction algorithm' appear to be fabricated or conflated sources, a hallmark of AI hallucination when asked to provide evidence. 7. Abrupt cut-off: The text ends mid-sentence ('Whether journals would actually enforce that is a separate'), which is a classic artifact of an LLM hitting its maximum token limit during generation or a user blindly copy-pasting AI output into a character-limited web form without proofreading."
SYNTH-0091,100,"The comment exhibits overwhelming evidence of human authorship with zero discernible AI features. Most notably, the text cuts off abruptly at the end ('may not yet reflect the updated'), which is a classic hallmark of a human hitting a character limit or making a copy-paste error on a web form. Additionally, the author includes mundane, highly specific internal organizational details ('our main policy contact address has been in flux since our office reorganization earlier this year') that an AI would not invent. The writing features conversational and rhetorical phrasing that breaks formal grammar rules for emphasis ('Not randomly. Not uniformly.', 'Thirty-one percent. And that's among...'), as well as natural, spontaneous-sounding examples ('in, say, southwestern Colorado'). The tone is authentically passionate, opinionated, and grounded in specific advocacy experience, completely lacking the sanitized, perfectly balanced, and formulaic structure typical of AI-generated text."
SYNTH-0092,95,"The comment exhibits numerous hallmarks of authentic human writing, particularly from a seasoned policy advocate. It uses sentence fragments effectively for rhetorical emphasis ('Twelve percent.', 'End of conversation.', 'Not a voluntary commitment. An actual requirement.'), which AI models typically avoid in favor of complete, formal sentences. The tone is conversational yet authoritative ('I want to push back on the framing a little', 'I've been doing this work long enough to know'), lacking the sterile, perfectly balanced structure of AI-generated text. Furthermore, the text is deeply grounded in specific, localized details (rural Arkansas, Little Rock, Texarkana, Fayetteville, the Arthritis Foundation) and demonstrates a nuanced, practical understanding of clinical workflows and policy incentives (billing codes, Medicare/Medicaid reimbursement) without relying on generic AI summaries or cliches."
SYNTH-0093,95,"The comment exhibits overwhelming markers of human authorship. The tone is authentically conversational yet professional ('Thirty-eight years of nursing and I've watched...'). It includes highly specific, localized details (Lewiston, Idaho; Nez Perce; a 79-year-old patient named Ruthie) that are integrated naturally into the narrative rather than feeling like forced persona-building. The text demonstrates deep, practical clinical insight—specifically regarding automation bias, cognitive load, and how 'documentation patterns' affect algorithms—expressed in natural, experiential language rather than academic or AI-typical jargon. The syntax includes punchy, colloquial phrasing ('That's not a safety net. That's luck.', 'The tool didn't know what it didn't know.') that flows organically. Furthermore, the author's admission of limitation ('I'm a nurse, not a policy person') is a classic human rhetorical move. The text completely lacks typical AI structural markers, such as bulleted lists, predictable transitional phrases, or a summarizing 'In conclusion' paragraph."
SYNTH-0094,95,"The comment exhibits numerous hallmarks of authentic human writing. It includes highly specific and accurate geographic details (Mount Sinai Hospital's main campus is indeed located along 98th Street in New York). The text employs original, idiosyncratic metaphors rather than AI-typical clichés (e.g., 'bounce off every person in the room until it falls on the floor unanswered'). The syntax features natural conversational rhythms, intentional and effective use of sentence fragments ('Eight months.', 'Silence, or something close to it.'), and polysyndeton ('I'm not a doctor and I'm not a lawyer and I don't pretend...'). Furthermore, it completely lacks the standard structural markers, predictable transition words, and overly sanitized tone typical of LLM-generated text, instead presenting a raw, emotionally grounded, and highly personal narrative."
SYNTH-0095,95,"The comment exhibits numerous hallmarks of authentic human writing. It features a highly specific, verifiable professional background (HeartFlow, FFR-CT analysis) and references real-world regional health systems (Providence St. Joseph in Renton, Providence Alaska Medical Center). The narrative structure is uniquely human, pivoting from the actual topic of the RFI (AI adoption) to a tangential industry grievance (Pharmacy Benefit Managers), which is a common behavior in public dockets. The tone is conversational and naturally frustrated ('My honest reaction,' 'flat out,' 'I get that'). Finally, the comment ends mid-sentence ('while the core problem'), which is a classic artifact of a human user hitting a web form character limit or making a copy-paste error, something an AI would not naturally generate."
SYNTH-0096,0,"1. Hallucinated persona: The author is listed as 'Kenneth Clark, PhD' at Howard University. Kenneth Clark was a famous historical psychologist known for his work on racial bias (the doll experiments) who graduated from Howard. The AI generated this name due to strong semantic associations between racial equity, bias, and Howard University. 2. Hallucinated statistics: The comment invents highly specific data ('847 surgical departments across 42 states,' '68% of respondents,' 'fewer than 23% of studies') presented at the '2024 Clinical Congress.' LLMs frequently hallucinate hyper-specific numbers to fulfill a prompt's request for concrete evidence. 3. Token-prediction grammatical error: The phrase 'pulse oximeters occult hypoxemia' incorrectly uses 'occult' as a verb. In the medical literature (including the cited Sjoding 2020 paper), 'occult hypoxemia' is a noun phrase. The AI statistically associated the words but misunderstood their grammatical relationship, forcing a Subject-Verb-Object structure that a human health policy expert would not write. 4. Simulated conversational syntax: The use of punchy fragments ('Not small deviations. Couldn't replicate them.') and direct addresses ('Let me be direct about what the evidence actually shows') are classic artifacts of an LLM prompted to sound 'human,' 'conversational,' or 'assertive.' 5. Formulaic structural transitions: The text moves through its points with overly smooth, engineered transitions typical of AI ('What worries me about the framing...', 'I'm genuinely uncertain about...', 'The specific thing I'd ask HHS to address is this...', 'I want to flag one more thing...'). 6. The 'balanced' AI conclusion: The final paragraph exhibits the standard LLM pattern of conceding the other side's point ('I do think there are genuine potential benefits...', 'I'm not arguing for a moratorium.') before returning to the main argument ('But I keep coming back to...'). 7. Cliché persona establishment: The opening phrase 'I've spent the better part of two decades studying...' is a very common LLM template for establishing an expert persona."
SYNTH-0097,95,"The comment exhibits overwhelming evidence of human authorship. It features a conversational, slightly exasperated tone ('Honestly, I've read through this RFI twice now') and natural self-doubt ('I genuinely can't tell', 'this might be a dumb question') that AI rarely generates organically. The structure is loose and follows a natural human thought process rather than a rigid, balanced AI template. It uses sentence fragments for authentic rhetorical emphasis ('Not just at the FDA clearance stage. After. Ongoing.') and includes highly specific, grounded references (an imaging center in Provo, the RBMA survey, 'our policy review work at the Alliance'). Furthermore, the comment lacks typical AI vocabulary and concludes with a highly practical, procedural question about a comment period extension, which is a classic hallmark of genuine stakeholder participation in regulatory dockets."
SYNTH-0098,95,"The text contains numerous hallmarks of authentic human writing, including minor grammatical imperfections (comma splices like '...technology itself, I genuinely don't know...', missing commas like 'right now at least in my experience'), and sentence fragments ('Not a promise. Evidence.'). The narrative relies on highly specific, mundane details (navigating a phone tree, a clerical error from transferred records, Treasure Valley/Boise geography) rather than the polished, generalized anecdotes typical of AI. The use of colloquial idioms ('the word accelerating is doing a lot of work there') and the genuine, slightly frustrated tone further solidify it as human-authored. There are no typical AI structural markers (e.g., 'Furthermore,' 'In conclusion,' perfectly balanced paragraphs)."
SYNTH-0099,10,"1. Factual hallucination and persona conflation: The text claims Data & Society Research Institute has a 'member network' of roughly 2,800 community health centers. Data & Society is an independent tech-research think tank, not a clinical membership association, revealing this as a classic LLM hallucination. 2. Fabricated empirical data: The text relies on highly specific but entirely generated statistics ('Sixty-four percent,' '14 focus groups,' 'fewer than one in three') typical of an LLM instructed to invent plausible research evidence. 3. Rule-of-three rhetorical pattern: Paragraph 3 uses a perfectly balanced, rhythmic triplet of examples ('A family member who's...' / 'A person who's...' / 'A man who...'), which is a hallmark of AI text generation. 4. Over-engineered conversational markers: Phrases like 'I keep coming back to that number because...' and 'this is not sentimental...' feel like forced attempts to comply with a prompt instructing the AI to 'sound human, reflective, and conversational.' 5. Simulated document artifacts: The inclusion of a page header ('Data & Society Research Institute | HHS AI RFI | Page 2') and a mid-sentence cutoff ('It's possible that') are highly suspicious, likely resulting from a prompt specifically asking the AI to simulate a copied-and-pasted PDF to fool detectors. 6. Formulaic narrative arc: The progression from a quantitative hook to a qualitative anecdote, followed by a philosophical critique and ending with a specific policy ask, is too perfectly paced and structurally flawless, reflecting an LLM's predictive outlining capabilities."
SYNTH-0100,100,"This comment exhibits overwhelming evidence of human authorship. Most notably, the text cuts off abruptly mid-sentence at the very end ('That's the kind of thing I'd like HHS to think about before'), which is a classic artifact of a human user hitting a character limit in a web form or making a copy-paste error, something AI models do not naturally do unless explicitly prompted. Furthermore, the comment contains highly specific, insider domain knowledge (e.g., referencing Change Healthcare's unique visibility into adjudication data and turnaround timestamps, distinguishing between HHS and CMS/state insurance regulatory jurisdictions, and citing specific internal audit metrics like 'Four of the nine non-medical-device AI tools'). The rhetorical devices used, such as distinguishing between a 'determination' and a 'classification,' demonstrate a deep, nuanced understanding of the subject matter born from actual professional experience. The tone is authentically frustrated, using natural conversational phrasing ('I don't fully buy that,' 'One more thing') without any of the sanitized, perfectly balanced, or formulaic structures typical of AI-generated text."
