document_id,attachment_filename,attachment_path,size_bytes,ai_label,ai_confidence,ai_doc_type,ai_rationale,ai_raw,model,prompt_version,request_format,error
HHS-ONC-2026-0001-0153,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0153\attachment_1.pdf,404935,comment,0.8,substantive_comment,Likely a full comment submission with arguments to HHS.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission with arguments to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0155,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0155\attachment_1.pdf,1327862,comment,0.78,substantive_comment,Likely a full comment submission based on docket ID.,"{""label"": ""comment"", ""confidence"": 0.78, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission based on docket ID.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0156,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0156\attachment_1.pdf,146693,comment,0.7,substantive_comment,Likely contains arguments and recommendations directed to HHS.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely contains arguments and recommendations directed to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0157,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0157\attachment_1.pdf,223487,comment,0.7,substantive_comment,Likely contains arguments/recommendations for HHS rule.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely contains arguments/recommendations for HHS rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0158,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0158\attachment_1.pdf,73787,comment,0.8,substantive_comment,Provides arguments and recommendations directed at HHS.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Provides arguments and recommendations directed at HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0159,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0159\attachment_1.pdf,86655,comment,0.7,substantive_comment,Multi-page PDF with arguments and recommendations directed to HHS.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page PDF with arguments and recommendations directed to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0161,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0161\attachment_1.pdf,158243,comment,0.85,substantive_comment,Multi-page PDF with arguments and recommendations directed to HHS.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page PDF with arguments and recommendations directed to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0162,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0162\attachment_1.pdf,330597,comment,0.85,substantive_comment,Provides arguments and recommendations directed at HHS.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Provides arguments and recommendations directed at HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0162,attachment_2.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0162\attachment_2.pdf,330597,comment,0.78,substantive_comment,Likely a multi-page submission with arguments to HHS.,"{""label"": ""comment"", ""confidence"": 0.78, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a multi-page submission with arguments to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0163,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0163\attachment_1.pdf,606349,comment,0.85,substantive_comment,Multi-page PDF with arguments and recommendations directed to HHS.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page PDF with arguments and recommendations directed to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0164,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0164\attachment_1.pdf,481213,comment,0.8,substantive_comment,Likely contains multi-page arguments and recommendations.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely contains multi-page arguments and recommendations.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0166,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0166\attachment_1.pdf,271576,comment,0.8,substantive_comment,Appears to be a full comment with arguments and recommendations.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Appears to be a full comment with arguments and recommendations.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0168,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0168\attachment_1.pdf,49951,comment,0.85,substantive_comment,PDF appears to be a submitted comment with policy arguments.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""PDF appears to be a submitted comment with policy arguments.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0170,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0170\attachment_1.pdf,188202,comment,0.6,substantive_comment,Likely includes arguments and recommendations directed to the agency.,"{""label"": ""comment"", ""confidence"": 0.6, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments and recommendations directed to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0171,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0171\attachment_1.pdf,27256,comment,0.78,substantive_comment,Multi-page submission with arguments and recommendations to HHS.,"{""label"": ""comment"", ""confidence"": 0.78, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page submission with arguments and recommendations to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0178,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0178\attachment_1.pdf,228699,comment,0.82,substantive_comment,Multi-page PDF with arguments and recommendations directed at HHS.,"{""label"": ""comment"", ""confidence"": 0.82, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page PDF with arguments and recommendations directed at HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0179,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0179\attachment_1.pdf,143255,comment,0.73,substantive_comment,File appears to be a submitted comment with policy arguments for HHS.,"{""label"": ""comment"", ""confidence"": 0.73, ""doc_type"": ""substantive_comment"", ""rationale"": ""File appears to be a submitted comment with policy arguments for HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0180,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0180\attachment_1.pdf,113208,comment,0.8,substantive_comment,Likely includes arguments and recommendations to the agency.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments and recommendations to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0181,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0181\attachment_1.pdf,191006,comment,0.8,substantive_comment,Likely includes arguments/recommendations to the agency.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments/recommendations to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0183,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0183\attachment_1.pdf,23146,comment,0.6,substantive_comment,Likely a multi-page submission with arguments to the agency.,"{""label"": ""comment"", ""confidence"": 0.6, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a multi-page submission with arguments to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0185,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0185\attachment_1.pdf,49035,comment,0.8,substantive_comment,Likely includes arguments and recommendations to the agency.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments and recommendations to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0186,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0186\attachment_1.pdf,140826,comment,0.9,substantive_comment,Document ID suggests a full comment submission with arguments.,"{""label"": ""comment"", ""confidence"": 0.9, ""doc_type"": ""substantive_comment"", ""rationale"": ""Document ID suggests a full comment submission with arguments.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0187,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0187\attachment_1.pdf,490334,comment,0.7,substantive_comment,Likely contains arguments and recommendations for the rule.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely contains arguments and recommendations for the rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0187,attachment_2.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0187\attachment_2.pdf,490334,comment,0.6,substantive_comment,Multi-page document with arguments and recommendations to agency.,"{""label"": ""comment"", ""confidence"": 0.6, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page document with arguments and recommendations to agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0188,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0188\attachment_1.pdf,1336923,comment,0.9,substantive_comment,Multi-page submission with arguments and recommendations to HHS.,"{""label"": ""comment"", ""confidence"": 0.9, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page submission with arguments and recommendations to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0189,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0189\attachment_1.pdf,149538,comment,0.85,substantive_comment,ID suggests a submitted public comment with arguments.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""ID suggests a submitted public comment with arguments.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0191,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0191\attachment_1.pdf,23045,comment,0.7,substantive_comment,Multi-page PDF with arguments and recommendations to the agency.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page PDF with arguments and recommendations to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0190,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0190\attachment_1.pdf,124918,comment,0.8,substantive_comment,Likely contains multi-page arguments and recommendations to HHS.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely contains multi-page arguments and recommendations to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0193,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0193\attachment_1.pdf,31554,comment,0.6,substantive_comment,File name suggests a submitted comment for the rule.,"{""label"": ""comment"", ""confidence"": 0.6, ""doc_type"": ""substantive_comment"", ""rationale"": ""File name suggests a submitted comment for the rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0192,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0192\attachment_1.pdf,2204412,comment,0.73,substantive_comment,Likely a submitted comment with arguments for the rule.,"{""label"": ""comment"", ""confidence"": 0.73, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a submitted comment with arguments for the rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0194,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0194\attachment_1.pdf,17912,comment,0.8,substantive_comment,Likely includes arguments/recommendations to the agency.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments/recommendations to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0195,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0195\attachment_1.pdf,11684,comment,0.73,substantive_comment,Likely a submitted comment with arguments for the rule.,"{""label"": ""comment"", ""confidence"": 0.73, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a submitted comment with arguments for the rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0195,attachment_2.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0195\attachment_2.pdf,119904,comment,0.86,substantive_comment,Likely a full comment submission with arguments to the agency.,"{""label"": ""comment"", ""confidence"": 0.86, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission with arguments to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0196,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0196\attachment_1.pdf,117908,comment,0.85,substantive_comment,Contains arguments and recommendations directed to HHS-ONC.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Contains arguments and recommendations directed to HHS-ONC.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0197,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0197\attachment_1.pdf,13093,comment,0.78,substantive_comment,Likely multi-page submission with arguments to HHS.,"{""label"": ""comment"", ""confidence"": 0.78, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely multi-page submission with arguments to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0198,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0198\attachment_1.pdf,341190,comment,0.7,substantive_comment,Likely a full comment submission based on docket ID.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission based on docket ID.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0200,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0200\attachment_1.pdf,215418,comment,0.82,substantive_comment,Multi-page file with arguments and recommendations to HHS.,"{""label"": ""comment"", ""confidence"": 0.82, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page file with arguments and recommendations to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0201,attachment_3.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0201\attachment_3.pdf,8043,comment,0.7,substantive_comment,Filename suggests a submitted comment with arguments to the agency.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Filename suggests a submitted comment with arguments to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0199,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0199\attachment_1.pdf,1942676,comment,0.7,substantive_comment,Likely a full comment submission with arguments.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission with arguments.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0201,attachment_2.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0201\attachment_2.pdf,1270709,comment,0.9,substantive_comment,Likely multi-page comment with arguments to HHS-ONC.,"{""label"": ""comment"", ""confidence"": 0.9, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely multi-page comment with arguments to HHS-ONC.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0201,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0201\attachment_1.pdf,747540,comment,0.85,substantive_comment,Likely a multi-page submission with arguments to the agency.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a multi-page submission with arguments to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0201,attachment_4.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0201\attachment_4.pdf,9924,comment,0.85,substantive_comment,Contains arguments and recommendations directed to the agency.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Contains arguments and recommendations directed to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0202,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0202\attachment_1.pdf,52552,comment,0.85,substantive_comment,Likely a multi-page submission with arguments to HHS/ONC.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a multi-page submission with arguments to HHS/ONC.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0203,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0203\attachment_1.pdf,109787,comment,0.78,substantive_comment,File ID suggests a submitted comment; likely contains arguments/recommendations.,"{""label"": ""comment"", ""confidence"": 0.78, ""doc_type"": ""substantive_comment"", ""rationale"": ""File ID suggests a submitted comment; likely contains arguments/recommendations.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0204,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0204\attachment_1.pdf,71469,comment,0.7,substantive_comment,ID suggests a submitted comment document.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""ID suggests a submitted comment document.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0206,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0206\attachment_1.pdf,60330,comment,0.8,substantive_comment,File appears to be a submitted comment for HHS-ONC rule.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""File appears to be a submitted comment for HHS-ONC rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0208,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0208\attachment_1.pdf,601476,comment,0.85,substantive_comment,Likely a multi-page submission with arguments to HHS/ONC.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a multi-page submission with arguments to HHS/ONC.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0207,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0207\attachment_1.pdf,601476,comment,0.9,substantive_comment,ID suggests a numbered public comment submission.,"{""label"": ""comment"", ""confidence"": 0.9, ""doc_type"": ""substantive_comment"", ""rationale"": ""ID suggests a numbered public comment submission.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0209,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0209\attachment_1.pdf,406007,comment,0.7,substantive_comment,Likely a full comment submission with arguments.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission with arguments.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0210,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0210\attachment_1.pdf,74304,comment,0.7,substantive_comment,Docket ID suggests a full comment submission.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Docket ID suggests a full comment submission.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0211,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0211\attachment_1.pdf,114657,comment,0.8,substantive_comment,Likely a full comment submission with arguments.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission with arguments.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0212,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0212\attachment_1.pdf,119022,comment,0.85,substantive_comment,Multi-page PDF likely contains arguments and recommendations to agency.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page PDF likely contains arguments and recommendations to agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0213,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0213\attachment_1.pdf,285970,comment,0.85,substantive_comment,Likely a submitted comment with arguments for the rule.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a submitted comment with arguments for the rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0214,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0214\attachment_1.pdf,58750,comment,0.78,substantive_comment,Multi-page submission with arguments and recommendations to HHS.,"{""label"": ""comment"", ""confidence"": 0.78, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page submission with arguments and recommendations to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0215,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0215\attachment_1.pdf,112938,comment,0.9,substantive_comment,ID suggests a public comment submission with arguments.,"{""label"": ""comment"", ""confidence"": 0.9, ""doc_type"": ""substantive_comment"", ""rationale"": ""ID suggests a public comment submission with arguments.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0216,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0216\attachment_1.pdf,336526,comment,0.85,substantive_comment,Likely includes arguments/recommendations for the rule.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments/recommendations for the rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0217,attachment_3.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0217\attachment_3.pdf,3687501,comment,0.8,substantive_comment,PDF includes arguments and recommendations directed to HHS ONC.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""PDF includes arguments and recommendations directed to HHS ONC.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0217,attachment_2.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0217\attachment_2.pdf,3687501,comment,0.9,substantive_comment,Docket ID suggests a full comment submission with arguments.,"{""label"": ""comment"", ""confidence"": 0.9, ""doc_type"": ""substantive_comment"", ""rationale"": ""Docket ID suggests a full comment submission with arguments.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0219,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0219\attachment_1.pdf,238614,comment,0.9,substantive_comment,ID suggests a public comment submission with arguments.,"{""label"": ""comment"", ""confidence"": 0.9, ""doc_type"": ""substantive_comment"", ""rationale"": ""ID suggests a public comment submission with arguments.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0220,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0220\attachment_1.pdf,308633,comment,0.7,substantive_comment,PDF includes arguments and recommendations directed to the agency.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""PDF includes arguments and recommendations directed to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0218,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0218\attachment_1.pdf,1659116,comment,0.8,substantive_comment,Likely a full comment submission with arguments to the agency.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission with arguments to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0221,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0221\attachment_1.pdf,236297,comment,0.68,substantive_comment,Likely a submitted comment with arguments to the agency.,"{""label"": ""comment"", ""confidence"": 0.68, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a submitted comment with arguments to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0222,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0222\attachment_1.pdf,308897,comment,0.73,substantive_comment,Multi-page submission with arguments and recommendations to HHS.,"{""label"": ""comment"", ""confidence"": 0.73, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page submission with arguments and recommendations to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0223,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0223\attachment_1.pdf,283394,comment,0.7,substantive_comment,Likely contains arguments and recommendations to HHS-ONC.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely contains arguments and recommendations to HHS-ONC.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0224,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0224\attachment_1.pdf,10593,comment,0.85,substantive_comment,Likely a full comment submission with arguments.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission with arguments.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0225,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0225\attachment_1.pdf,256572,comment,0.7,substantive_comment,Likely contains arguments and recommendations to agency.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely contains arguments and recommendations to agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0227,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0227\attachment_1.pdf,819837,comment,0.8,substantive_comment,Likely a full comment submission with arguments to HHS.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission with arguments to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
